1379455690,695,88,0,0,0,0,0,0,0,0
1379455698,694,88,0,0,0,0,0,0,0,0
1379455705,694,88,0,0,0,0,0,0,0,0
1379455714,702,88,0,0,0,0,0,0,0,0
1379455722,700,88,0,0,0,0,0,0,0,0
1379455729,702,88,0,0,0,0,0,0,0,0
1379455737,696,88,0,0,0,0,0,0,0,0
1379455746,696,88,0,0,0,0,0,0,0,0
1379455750,691,87,0,0,0,0,0,0,0,0
1379455753,701,88,0,0,0,0,0,0,0,0
1379455759,703,88,0,0,0,0,0,0,0,0
1379455761,703,88,0,0,0,0,0,0,0,0
1379455766,697,87,0,0,0,0,0,0,0,0
1379455774,696,87,0,0,0,0,0,0,0,0
1379455783,684,87,0,0,0,0,0,0,0,0
1379455790,694,87,0,0,0,0,0,0,0,0
1379455798,243,87,0,0,0,0,0,0,0,0
1379455805,812,88,0,0,0,0,0,0,0,0
1379455809,812,87,0,0,0,0,0,0,0,0
1379455815,808,87,0,0,0,0,0,0,0,0
1379455818,808,87,0,0,0,0,0,0,0,0
1379455822,815,87,0,0,0,0,0,0,0,0
1379455826,820,87,0,0,0,0,0,0,0,0
1379455835,819,87,0,0,0,0,0,0,0,0
1379455842,814,87,0,0,0,0,0,0,0,0
1379455850,818,87,0,0,0,0,0,0,0,0
1379455859,813,87,0,0,0,0,0,0,0,0
1379455866,809,87,0,0,0,0,0,0,0,0
1379455870,809,87,0,0,0,0,0,0,0,0
1379455874,815,87,0,0,0,0,0,0,0,0
1379455878,815,87,0,0,0,0,0,0,0,0
1379455883,698,87,0,0,0,0,0,0,0,0
1379455885,696,87,0,0,0,0,0,0,0,0
1379455894,708,87,0,0,0,0,0,0,0,0
1379455902,708,86,0,0,0,0,0,0,0,0
1379455909,686,86,0,0,0,0,0,0,0,0
1379455918,686,86,0,0,0,0,0,0,0,0
1379455926,685,86,0,0,0,0,0,0,0,0
1379455930,688,86,0,0,0,0,0,0,0,0
1379455933,686,86,0,0,0,0,0,0,0,0
1379455937,686,86,0,0,0,0,0,0,0,0
1379455941,695,86,0,0,0,0,0,0,0,0
1379455944,689,86,0,0,0,0,0,0,0,0
1379455952,690,86,0,0,0,0,0,0,0,0
1379455961,690,86,0,0,0,0,0,0,0,0
1379455996,696,86,0,0,0,0,0,0,0,0
1379456000,698,86,0,0,0,0,0,0,0,0
1379456004,702,85,0,0,0,0,0,0,0,0
1379456011,694,86,0,0,0,0,0,0,0,0
1379456019,695,86,0,0,0,0,0,0,0,0
1379456026,683,86,0,0,0,0,0,0,0,0
1379456033,686,85,0,0,0,0,0,0,0,0
1379456041,691,85,0,0,0,0,0,0,0,0
1379456048,691,85,0,0,0,0,0,0,0,0
1379456050,691,85,0,0,0,0,0,0,0,0
1379456054,694,86,0,0,0,0,0,0,0,0
1379456056,694,86,0,0,0,0,0,0,0,0
1379456063,694,85,0,0,0,0,0,0,0,0
1379456070,688,86,0,0,0,0,0,0,0,0
1379456078,689,84,0,0,0,0,0,0,0,0
1379456085,690,85,0,0,0,0,0,0,0,0
1379456093,684,85,0,0,0,0,0,0,0,0
1379456100,689,84,0,0,0,0,0,0,0,0
1379456106,695,85,0,0,0,0,0,0,0,0
1379456109,695,85,0,0,0,0,0,0,0,0
1379456113,690,85,0,0,0,0,0,0,0,0
1379456115,690,85,0,0,0,0,0,0,0,0
1379456122,697,85,0,0,0,0,0,0,0,0
1379456130,685,85,0,0,0,0,0,0,0,0
1379456137,684,85,0,0,0,0,0,0,0,0
1379456145,684,85,0,0,0,0,0,0,0,0
1379456152,681,85,0,0,0,0,0,0,0,0
1379456158,694,85,0,0,0,0,0,0,0,0
1379456165,683,85,0,0,0,0,0,0,0,0
1379456169,688,85,0,0,0,0,0,0,0,0
1379456172,688,85,0,0,0,0,0,0,0,0
1379456176,688,85,0,0,0,0,0,0,0,0
1379456184,684,85,0,0,0,0,0,0,0,0
1379456191,688,85,0,0,0,0,0,0,0,0
1379456198,691,85,0,0,0,0,0,0,0,0
1379456204,693,84,0,0,0,0,0,0,0,0
1379456211,689,85,0,0,0,0,0,0,0,0
1379456219,681,84,0,0,0,0,0,0,0,0
1379456226,683,84,0,0,0,0,0,0,0,0
1379456230,681,84,0,0,0,0,0,0,0,0
1379456234,681,84,0,0,0,0,0,0,0,0
1379456237,681,85,0,0,0,0,0,0,0,0
1379456245,681,85,0,0,0,0,0,0,0,0
1379456252,681,84,0,0,0,0,0,0,0,0
1379456258,688,84,0,0,0,0,0,0,0,0
1379456265,691,85,0,0,0,0,0,0,0,0
1379456273,680,84,0,0,0,0,0,0,0,0
1379456280,691,84,0,0,0,0,0,0,0,0
1379456287,684,85,0,0,0,0,0,0,0,0
1379456289,684,85,0,0,0,0,0,0,0,0
1379456295,684,84,0,0,0,0,0,0,0,0
1379456302,683,84,0,0,0,0,0,0,0,0
1379456310,683,84,0,0,0,0,0,0,0,0
1379456317,808,83,0,0,0,0,0,0,0,0
1379456325,818,84,0,0,0,0,0,0,0,0
1379456332,808,83,0,0,0,0,0,0,0,0
1379456339,808,84,0,0,0,0,0,0,0,0
1379456345,815,83,0,0,0,0,0,0,0,0
1379456349,814,84,0,0,0,0,0,0,0,0
1379456352,808,84,0,0,0,0,0,0,0,0
1379456356,808,84,0,0,0,0,0,0,0,0
1379456363,808,83,0,0,0,0,0,0,0,0
1379456371,810,84,0,0,0,0,0,0,0,0
1379456378,818,84,0,0,0,0,0,0,0,0
1379456384,807,83,0,0,0,0,0,0,0,0
1379456393,820,84,0,0,0,0,0,0,0,0
1379456399,813,83,0,0,0,0,0,0,0,0
1379456406,813,83,0,0,0,0,0,0,0,0
1379456408,807,83,0,0,0,0,0,0,0,0
1379456414,807,83,0,0,0,0,0,0,0,0
1379456417,807,83,0,0,0,0,0,0,0,0
1379456423,809,84,0,0,0,0,0,0,0,0
1379456430,807,84,0,0,0,0,0,0,0,0
1379456438,818,83,0,0,0,0,0,0,0,0
1379456445,803,83,0,0,0,0,0,0,0,0
1379456451,809,83,0,0,0,0,0,0,0,0
1379456458,805,83,0,0,0,0,0,0,0,0
1379456467,802,82,0,0,0,0,0,0,0,0
1379456469,802,82,0,0,0,0,0,0,0,0
1379456473,809,83,0,0,0,0,0,0,0,0
1379456477,809,83,0,0,0,0,0,0,0,0
1379456484,808,83,0,0,0,0,0,0,0,0
1379456491,806,82,0,0,0,0,0,0,0,0
1379456497,806,82,0,0,0,0,0,0,0,0
1379456504,810,82,0,0,0,0,0,0,0,0
1379456512,810,83,0,0,0,0,0,0,0,0
1379456519,819,84,0,0,0,0,0,0,0,0
1379456527,809,83,0,0,0,0,0,0,0,0
1379456530,809,82,0,0,0,0,0,0,0,0
1379456534,805,82,0,0,0,0,0,0,0,0
1379456536,805,82,0,0,0,0,0,0,0,0
1379456543,694,83,0,0,0,0,0,0,0,0
1379456551,683,83,0,0,0,0,0,0,0,0
1379456558,695,82,0,0,0,0,0,0,0,0
1379456566,688,82,0,0,0,0,0,0,0,0
1379456573,689,82,0,0,0,0,0,0,0,0
1379456580,693,82,0,0,0,0,0,0,0,0
1379456586,369,82,0,0,0,0,0,0,0,0
1379456590,374,83,0,0,0,0,0,0,0,0
1379456593,374,83,0,0,0,0,0,0,0,0
1379456597,374,82,0,0,0,0,0,0,0,0
1379456603,389,82,0,0,0,0,0,0,0,0
1379456610,378,82,0,0,0,0,0,0,0,0
1379456619,394,82,0,0,0,0,0,0,0,0
1379456625,394,83,0,0,0,0,0,0,0,0
1379456632,372,82,0,0,0,0,0,0,0,0
1379456640,377,83,0,0,0,0,0,0,0,0
1379456647,379,82,0,0,0,0,0,0,0,0
1379456649,369,82,0,0,0,0,0,0,0,0
1379456655,381,82,0,0,0,0,0,0,0,0
1379456656,381,82,0,0,0,0,0,0,0,0
1379456664,386,83,0,0,0,0,0,0,0,0
1379456671,261,82,0,0,0,0,0,0,0,0
1379456679,251,82,0,0,0,0,0,0,0,0
1379456686,252,82,0,0,0,0,0,0,0,0
1379456692,252,82,0,0,0,0,0,0,0,0
1379456699,252,82,0,0,0,0,0,0,0,0
1379456707,142,81,0,0,0,0,0,0,0,0
1379456708,142,81,0,0,0,0,0,0,0,0
1379456714,184,82,0,0,0,0,0,0,0,0
1379456716,184,82,0,0,0,0,0,0,0,0
1379456723,184,82,0,0,0,0,0,0,0,0
1379456731,184,82,0,0,0,0,0,0,0,0
1379456738,186,82,0,0,0,0,0,0,0,0
1379456744,185,82,0,0,0,0,0,0,0,0
1379456751,185,82,0,0,0,0,0,0,0,0
1379456758,186,82,0,0,0,0,0,0,0,0
1379456766,186,82,0,0,0,0,0,0,0,0
1379456770,188,82,0,0,0,0,0,0,0,0
1379456773,187,82,0,0,0,0,0,0,0,0
1379456777,187,81,0,0,0,0,0,0,0,0
1379456784,187,82,0,0,0,0,0,0,0,0
1379456790,187,82,0,0,0,0,0,0,0,0
1379456797,187,82,0,0,0,0,0,0,0,0
1379456805,188,81,0,0,0,0,0,0,0,0
1379456812,187,81,0,0,0,0,0,0,0,0
1379456820,187,82,0,0,0,0,0,0,0,0
1379456827,187,81,0,0,0,0,0,0,0,0
1379456829,187,81,0,0,0,0,0,0,0,0
1379456833,187,82,0,0,0,0,0,0,0,0
1379456836,187,82,0,0,0,0,0,0,0,0
1379456844,187,81,0,0,0,0,0,0,0,0
1379456851,187,82,0,0,0,0,0,0,0,0
1379456859,187,82,0,0,0,0,0,0,0,0
1379456866,187,81,0,0,0,0,0,0,0,0
1379456873,187,81,0,0,0,0,0,0,0,0
1379456879,187,81,0,0,0,0,0,0,0,0
1379456888,187,81,0,0,0,0,0,0,0,0
1379456894,187,82,0,0,0,0,0,0,0,0
1379456896,187,82,0,0,0,0,0,0,0,0
1379456903,187,81,0,0,0,0,0,0,0,0
1379456911,118,3,0,0,0,0,0,0,0,0
1379456918,118,3,0,0,0,0,0,0,0,0
1379456925,118,1,0,0,0,0,0,0,0,0
1379456931,118,1,0,0,0,0,0,0,0,0
1379456938,118,1,0,0,0,0,0,0,0,0
1379456946,118,1,0,0,0,0,0,0,0,0
1379456948,118,1,0,0,0,0,0,0,0,0
1379456953,118,1,0,0,0,0,0,0,0,0
1379456957,118,1,0,0,0,0,0,0,0,0
1379456964,117,1,0,0,0,0,0,0,0,0
1379456970,117,1,0,0,0,0,0,0,0,0
1379456977,117,1,0,0,0,0,0,0,0,0
1379456985,117,1,0,0,0,0,0,0,0,0
1379456992,117,1,0,0,0,0,0,0,0,0
1379457000,116,1,0,0,0,0,0,0,0,0
1379457007,116,1,0,0,0,0,0,0,0,0
1379457009,116,1,0,0,0,0,0,0,0,0
1379457014,116,1,0,0,0,0,0,0,0,0
1379457016,117,1,0,0,0,0,0,0,0,0
1379457024,118,1,0,0,0,0,0,0,0,0
1379457031,116,1,0,0,0,0,0,0,0,0
1379457037,117,1,0,0,0,0,0,0,0,0
1379457044,117,1,0,0,0,0,0,0,0,0
1379457051,117,1,0,0,0,0,0,0,0,0
1379457059,117,1,0,0,0,0,0,0,0,0
1379457066,116,1,0,0,0,0,0,0,0,0
1379457068,117,1,0,0,0,0,0,0,0,0
1379457074,117,1,0,0,0,0,0,0,0,0
1379457076,116,1,0,0,0,0,0,0,0,0
1379457083,117,1,0,0,0,0,0,0,0,0
1379457090,117,1,0,0,0,0,0,0,0,0
1379457098,116,1,0,0,0,0,0,0,0,0
1379457105,117,1,0,0,0,0,0,0,0,0
1379457111,116,1,0,0,0,0,0,0,0,0
1379457118,116,1,0,0,0,0,0,0,0,0
1379457126,116,1,0,0,0,0,0,0,0,0
1379457129,116,1,0,0,0,0,0,0,0,0
1379457133,116,1,0,0,0,0,0,0,0,0
1379457135,117,1,0,0,0,0,0,0,0,0
1379457142,117,1,0,0,0,0,0,0,0,0
1379457150,117,1,0,0,0,0,0,0,0,0
1379457157,117,1,0,0,0,0,0,0,0,0
1379457165,116,1,0,0,0,0,0,0,0,0
1379457172,116,1,0,0,0,0,0,0,0,0
1379457179,116,1,0,0,0,0,0,0,0,0
1379457185,117,1,0,0,0,0,0,0,0,0
1379457189,117,1,0,0,0,0,0,0,0,0
1379457192,117,1,0,0,0,0,0,0,0,0
1379457196,117,1,0,0,0,0,0,0,0,0
1379457204,117,1,0,0,0,0,0,0,0,0
1379457211,115,1,0,0,0,0,0,0,0,0
1379457218,117,1,0,0,0,0,0,0,0,0
1379457226,117,1,0,0,0,0,0,0,0,0
1379457233,117,1,0,0,0,0,0,0,0,0
1379457239,117,1,0,0,0,0,0,0,0,0
1379457246,117,1,0,0,0,0,0,0,0,0
1379457248,116,1,0,0,0,0,0,0,0,0
1379457254,116,1,0,0,0,0,0,0,0,0
1379457257,116,1,0,0,0,0,0,0,0,0
1379457263,116,1,0,0,0,0,0,0,0,0
1379457270,116,1,0,0,0,0,0,0,0,0
1379457278,116,1,0,0,0,0,0,0,0,0
1379457285,117,1,0,0,0,0,0,0,0,0
1379457291,116,1,0,0,0,0,0,0,0,0
1379457298,117,1,0,0,0,0,0,0,0,0
1379457307,117,1,0,0,0,0,0,0,0,0
1379457309,116,1,0,0,0,0,0,0,0,0
1379457313,116,1,0,0,0,0,0,0,0,0
1379457317,117,1,0,0,0,0,0,0,0,0
1379457324,117,1,0,0,0,0,0,0,0,0
1379457330,116,1,0,0,0,0,0,0,0,0
1379457337,116,1,0,0,0,0,0,0,0,0
1379457344,117,1,0,0,0,0,0,0,0,0
1379457352,117,1,0,0,0,0,0,0,0,0
1379457359,116,1,0,0,0,0,0,0,0,0
1379457367,116,1,0,0,0,0,0,0,0,0
1379457370,117,1,0,0,0,0,0,0,0,0
1379457374,117,1,0,0,0,0,0,0,0,0
1379457376,251,1,0,0,0,0,0,0,0,0
1379457383,183,1,0,0,0,0,0,0,0,0
1379457391,116,1,0,0,0,0,0,0,0,0
1379457398,117,1,0,0,0,0,0,0,0,0
1379457406,117,1,0,0,0,0,0,0,0,0
1379457413,117,1,0,0,0,0,0,0,0,0
1379457420,116,1,0,0,0,0,0,0,0,0
1379457428,117,1,0,0,0,0,0,0,0,0
1379457430,117,1,0,0,0,0,0,0,0,0
1379457435,117,1,0,0,0,0,0,0,0,0
1379457437,90,1,0,0,0,0,0,0,0,0
1379457443,60,1,0,0,0,0,0,0,0,0
1379457450,91,1,0,0,0,0,0,0,0,0
1379457458,91,1,0,0,0,0,0,0,0,0
1379457465,91,1,0,0,0,0,0,0,0,0
1379457472,136,1,0,0,0,0,0,0,0,0
1379457480,136,1,0,0,0,0,0,0,0,0
1379457487,90,1,0,0,0,0,0,0,0,0
1379457489,90,1,0,0,0,0,0,0,0,0
1379457493,90,1,0,0,0,0,0,0,0,0
1379457497,62,1,0,0,0,0,0,0,0,0
1379457504,60,1,0,0,0,0,0,0,0,0
1379457511,60,1,0,0,0,0,0,0,0,0
1379457519,60,1,0,0,0,0,0,0,0,0
1379457526,60,1,0,0,0,0,0,0,0,0
1379457532,60,1,0,0,0,0,0,0,0,0
1379457539,62,1,0,0,0,0,0,0,0,0
1379457547,60,1,0,0,0,0,0,0,0,0
1379457550,60,1,0,0,0,0,0,0,0,0
1379457554,62,1,0,0,0,0,0,0,0,0
1379457556,59,1,0,0,0,0,0,0,0,0
1379457565,62,1,0,0,0,0,0,0,0,0
1379457571,60,1,0,0,0,0,0,0,0,0
1379457578,60,1,0,0,0,0,0,0,0,0
1379457586,60,1,0,0,0,0,0,0,0,0
1379457593,60,1,0,0,0,0,0,0,0,0
1379457600,60,1,0,0,0,0,0,0,0,0
1379457606,60,1,0,0,0,0,0,0,0,0
1379457608,60,1,0,0,0,0,0,0,0,0
1379457613,60,1,0,0,0,0,0,0,0,0
1379457615,60,1,0,0,0,0,0,0,0,0
1379457623,59,1,0,0,0,0,0,0,0,0
1379457630,59,1,0,0,0,0,0,0,0,0
1379457637,60,1,0,0,0,0,0,0,0,0
1379457645,59,1,0,0,0,0,0,0,0,0
1379457652,60,1,0,0,0,0,0,0,0,0
1379457658,59,1,0,0,0,0,0,0,0,0
1379457665,59,1,0,0,0,0,0,0,0,0
1379457669,59,1,0,0,0,0,0,0,0,0
1379457673,60,1,0,0,0,0,0,0,0,0
1379457676,60,1,0,0,0,0,0,0,0,0
1379457684,60,1,0,0,0,0,0,0,0,0
1379457691,60,1,0,0,0,0,0,0,0,0
1379457697,60,1,0,0,0,0,0,0,0,0
1379457704,60,2,0,0,0,0,0,0,0,0
1379457712,60,1,0,0,0,0,0,0,0,0
1379457719,60,1,0,0,0,0,0,0,0,0
1379457726,60,1,0,0,0,0,0,0,0,0
1379457730,60,1,0,0,0,0,0,0,0,0
1379457734,60,1,0,0,0,0,0,0,0,0
1379457736,60,1,0,0,0,0,0,0,0,0
1379457743,60,1,0,0,0,0,0,0,0,0
1379457752,60,1,0,0,0,0,0,0,0,0
1379457758,59,1,0,0,0,0,0,0,0,0
1379457765,60,1,0,0,0,0,0,0,0,0
1379457773,60,1,0,0,0,0,0,0,0,0
1379457780,60,1,0,0,0,0,0,0,0,0
1379457786,60,1,0,0,0,0,0,0,0,0
1379457789,60,1,0,0,0,0,0,0,0,0
1379457793,60,1,0,0,0,0,0,0,0,0
1379457797,60,1,0,0,0,0,0,0,0,0
1379457804,60,1,0,0,0,0,0,0,0,0
1379457810,60,1,0,0,0,0,0,0,0,0
1379457817,60,1,0,0,0,0,0,0,0,0
1379457825,60,1,0,0,0,0,0,0,0,0
1379457832,60,1,0,0,0,0,0,0,0,0
1379457840,60,1,0,0,0,0,0,0,0,0
1379457847,60,1,0,0,0,0,0,0,0,0
1379457849,60,1,0,0,0,0,0,0,0,0
1379457854,60,1,0,0,0,0,0,0,0,0
1379457856,60,1,0,0,0,0,0,0,0,0
1379457864,59,1,0,0,0,0,0,0,0,0
1379457871,60,1,0,0,0,0,0,0,0,0
1379457879,60,1,0,0,0,0,0,0,0,0
1379457886,60,1,0,0,0,0,0,0,0,0
1379457893,60,1,0,0,0,0,0,0,0,0
1379457899,60,1,0,0,0,0,0,0,0,0
1379457906,60,1,0,0,0,0,0,0,0,0
1379457908,60,1,0,0,0,0,0,0,0,0
1379457914,60,1,0,0,0,0,0,0,0,0
1379457916,60,1,0,0,0,0,0,0,0,0
1379457923,60,1,0,0,0,0,0,0,0,0
1379457930,60,1,0,0,0,0,0,0,0,0
1379457938,60,1,0,0,0,0,0,0,0,0
1379457945,60,1,0,0,0,0,0,0,0,0
1379457951,60,1,0,0,0,0,0,0,0,0
1379457958,60,1,0,0,0,0,0,0,0,0
1379457966,60,1,0,0,0,0,0,0,0,0
1379457969,60,1,0,0,0,0,0,0,0,0
1379457973,59,1,0,0,0,0,0,0,0,0
1379457977,60,1,0,0,0,0,0,0,0,0
1379457984,62,1,0,0,0,0,0,0,0,0
1379457990,59,1,0,0,0,0,0,0,0,0
1379457997,59,1,0,0,0,0,0,0,0,0
1379458005,59,1,0,0,0,0,0,0,0,0
1379458012,60,1,0,0,0,0,0,0,0,0
1379458019,60,1,0,0,0,0,0,0,0,0
1379458027,60,1,0,0,0,0,0,0,0,0
1379458029,60,1,0,0,0,0,0,0,0,0
1379458034,60,1,0,0,0,0,0,0,0,0
1379458036,60,1,0,0,0,0,0,0,0,0
1379458044,60,1,0,0,0,0,0,0,0,0
1379458051,62,1,0,0,0,0,0,0,0,0
1379458058,59,1,0,0,0,0,0,0,0,0
1379458066,59,1,0,0,0,0,0,0,0,0
1379458073,60,1,0,0,0,0,0,0,0,0
1379458079,59,1,0,0,0,0,0,0,0,0
1379458086,59,1,0,0,0,0,0,0,0,0
1379458088,59,1,0,0,0,0,0,0,0,0
1379458094,60,1,0,0,0,0,0,0,0,0
1379458095,60,1,0,0,0,0,0,0,0,0
1379458103,60,1,0,0,0,0,0,0,0,0
1379458110,60,1,0,0,0,0,0,0,0,0
1379458116,62,1,0,0,0,0,0,0,0,0
1379458125,60,1,0,0,0,0,0,0,0,0
1379458131,60,1,0,0,0,0,0,0,0,0
1379458138,60,1,0,0,0,0,0,0,0,0
1379458146,60,1,0,0,0,0,0,0,0,0
1379458149,60,1,0,0,0,0,0,0,0,0
1379458153,60,1,0,0,0,0,0,0,0,0
1379458157,60,1,0,0,0,0,0,0,0,0
1379458164,60,1,0,0,0,0,0,0,0,0
1379458170,60,1,0,0,0,0,0,0,0,0
1379458177,60,1,0,0,0,0,0,0,0,0
1379458184,60,1,0,0,0,0,0,0,0,0
1379458192,62,1,0,0,0,0,0,0,0,0
1379458199,60,1,0,0,0,0,0,0,0,0
1379458207,60,1,0,0,0,0,0,0,0,0
1379458209,60,1,0,0,0,0,0,0,0,0
1379458214,59,1,0,0,0,0,0,0,0,0
1379458216,59,1,0,0,0,0,0,0,0,0
1379458223,60,1,0,0,0,0,0,0,0,0
1379458231,60,1,0,0,0,0,0,0,0,0
1379458238,60,1,0,0,0,0,0,0,0,0
1379458244,60,1,0,0,0,0,0,0,0,0
1379458251,60,1,0,0,0,0,0,0,0,0
1379458259,60,1,0,0,0,0,0,0,0,0
1379458266,60,1,0,0,0,0,0,0,0,0
1379458268,60,1,0,0,0,0,0,0,0,0
1379458273,60,1,0,0,0,0,0,0,0,0
1379458277,60,1,0,0,0,0,0,0,0,0
1379458283,60,1,0,0,0,0,0,0,0,0
1379458290,60,1,0,0,0,0,0,0,0,0
1379458298,60,1,0,0,0,0,0,0,0,0
1379458305,60,1,0,0,0,0,0,0,0,0
1379458312,60,1,0,0,0,0,0,0,0,0
1379458320,62,1,0,0,0,0,0,0,0,0
1379458327,60,1,0,0,0,0,0,0,0,0
1379458329,60,1,0,0,0,0,0,0,0,0
1379458333,60,1,0,0,0,0,0,0,0,0
1379458337,60,1,0,0,0,0,0,0,0,0
1379458344,60,1,0,0,0,0,0,0,0,0
1379458351,60,1,0,0,0,0,0,0,0,0
